"","contig_ID","logFC","logCPM","PValue","FDR","sal25ppt","sal30ppt","sal35ppt","species","gene_name"
"1","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q96P50-ACAP3_HUMAN","sp-Q96P50-ACAP3_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens GN=ACAP3 PE=1 SV=2"
"2","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-A5PK26-ACAP1_BOVIN","sp-A5PK26-ACAP1_BOVIN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 OS=Bos taurus GN=ACAP1 PE=2 SV=1"
"3","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q6IVG4-ACAP2_RABIT","sp-Q6IVG4-ACAP2_RABIT Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Oryctolagus cuniculus GN=ACAP2 PE=2 SV=1"
"4","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q8K2H4-ACAP1_MOUSE","sp-Q8K2H4-ACAP1_MOUSE Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 OS=Mus musculus GN=Acap1 PE=1 SV=1"
"5","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q6ZQK5-ACAP2_MOUSE","sp-Q6ZQK5-ACAP2_MOUSE Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Mus musculus GN=Acap2 PE=1 SV=2"
"6","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q96P47-AGAP3_HUMAN","sp-Q96P47-AGAP3_HUMAN Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens GN=AGAP3 PE=1 SV=2"
"7","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q6IVG4-ACAP2_RABIT","sp-Q6IVG4-ACAP2_RABIT Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Oryctolagus cuniculus GN=ACAP2 PE=2 SV=1"
"8","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q15027-ACAP1_HUMAN","sp-Q15027-ACAP1_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens GN=ACAP1 PE=1 SV=1"
"9","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q5ZK62-ACAP2_CHICK","sp-Q5ZK62-ACAP2_CHICK Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Gallus gallus GN=ACAP2 PE=2 SV=1"
"10","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q6ZQK5-ACAP2_MOUSE","sp-Q6ZQK5-ACAP2_MOUSE Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Mus musculus GN=Acap2 PE=1 SV=2"
"11","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q15057-ACAP2_HUMAN","sp-Q15057-ACAP2_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens GN=ACAP2 PE=1 SV=3"
"12","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q5FVC7-ACAP2_RAT","sp-Q5FVC7-ACAP2_RAT Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Rattus norvegicus GN=Acap2 PE=1 SV=1"
"13","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q96P50-ACAP3_HUMAN","sp-Q96P50-ACAP3_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens GN=ACAP3 PE=1 SV=2"
"14","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q15057-ACAP2_HUMAN","sp-Q15057-ACAP2_HUMAN Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens GN=ACAP2 PE=1 SV=3"
"15","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q5ZK62-ACAP2_CHICK","sp-Q5ZK62-ACAP2_CHICK Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Gallus gallus GN=ACAP2 PE=2 SV=1"
"16","TR104938_c7_g1_i4",4.31959938634795,3.09450838156999,1.97219902897956e-05,0.0161077765208817,"12.5753083629842","12.549895676732","0.623039412662398","sp-Q5FVC7-ACAP2_RAT","sp-Q5FVC7-ACAP2_RAT Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Rattus norvegicus GN=Acap2 PE=1 SV=1"
"17","TR106414_c0_g1_i3",4.74388953407315,2.80909195411848,4.17013464702431e-06,0.00561371030035365,"8.72670413517413","12.1693452713861","0.448623009766489","sp-Q9UI17-M2GD_HUMAN","sp-Q9UI17-M2GD_HUMAN Dimethylglycine dehydrogenase, mitochondrial OS=Homo sapiens GN=DMGDH PE=1 SV=2"
"18","TR106414_c0_g1_i3",4.74388953407315,2.80909195411848,4.17013464702431e-06,0.00561371030035365,"8.72670413517413","12.1693452713861","0.448623009766489","sp-B7K468-GCST_CYAP8","sp-B7K468-GCST_CYAP8 Aminomethyltransferase OS=Cyanothece sp. (strain PCC 8801) GN=gcvT PE=3 SV=1"
"19","TR106414_c0_g1_i3",4.74388953407315,2.80909195411848,4.17013464702431e-06,0.00561371030035365,"8.72670413517413","12.1693452713861","0.448623009766489","sp-Q5N136-GCST_SYNP6","sp-Q5N136-GCST_SYNP6 Aminomethyltransferase OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) GN=gcvT PE=3 SV=1"
"20","TR106414_c0_g1_i3",4.74388953407315,2.80909195411848,4.17013464702431e-06,0.00561371030035365,"8.72670413517413","12.1693452713861","0.448623009766489","sp-Q31KT1-GCST_SYNE7","sp-Q31KT1-GCST_SYNE7 Aminomethyltransferase OS=Synechococcus elongatus (strain PCC 7942) GN=gcvT PE=3 SV=1"
"21","TR106414_c0_g1_i3",4.74388953407315,2.80909195411848,4.17013464702431e-06,0.00561371030035365,"8.72670413517413","12.1693452713861","0.448623009766489","sp-Q9DBT9-M2GD_MOUSE","sp-Q9DBT9-M2GD_MOUSE Dimethylglycine dehydrogenase, mitochondrial OS=Mus musculus GN=Dmgdh PE=1 SV=1"
"22","TR106414_c0_g1_i3",4.74388953407315,2.80909195411848,4.17013464702431e-06,0.00561371030035365,"8.72670413517413","12.1693452713861","0.448623009766489","sp-Q46I99-GCST_PROMT","sp-Q46I99-GCST_PROMT Aminomethyltransferase OS=Prochlorococcus marinus (strain NATL2A) GN=gcvT PE=3 SV=1"
"23","TR106414_c0_g1_i3",4.74388953407315,2.80909195411848,4.17013464702431e-06,0.00561371030035365,"8.72670413517413","12.1693452713861","0.448623009766489","sp-A2C5F7-GCST_PROM1","sp-A2C5F7-GCST_PROM1 Aminomethyltransferase OS=Prochlorococcus marinus (strain NATL1A) GN=gcvT PE=3 SV=1"
"24","TR106414_c0_g1_i3",4.74388953407315,2.80909195411848,4.17013464702431e-06,0.00561371030035365,"8.72670413517413","12.1693452713861","0.448623009766489","sp-Q9AGP8-DMGO_ARTGO","sp-Q9AGP8-DMGO_ARTGO Dimethylglycine oxidase OS=Arthrobacter globiformis GN=dmg PE=1 SV=1"
"25","TR106414_c0_g1_i3",4.74388953407315,2.80909195411848,4.17013464702431e-06,0.00561371030035365,"8.72670413517413","12.1693452713861","0.448623009766489","sp-B1XP99-GCST_SYNP2","sp-B1XP99-GCST_SYNP2 Aminomethyltransferase OS=Synechococcus sp. (strain ATCC 27264 / PCC 7002 / PR-6) GN=gcvT PE=3 SV=1"
"26","TR106414_c0_g1_i3",4.74388953407315,2.80909195411848,4.17013464702431e-06,0.00561371030035365,"8.72670413517413","12.1693452713861","0.448623009766489","sp-Q63342-M2GD_RAT","sp-Q63342-M2GD_RAT Dimethylglycine dehydrogenase, mitochondrial OS=Rattus norvegicus GN=Dmgdh PE=1 SV=1"
"27","TR106640_c8_g5_i12",4.01178581210316,2.94520125607632,6.16744774293187e-05,0.0301270564991947,"11.6524677717828","10.8567495219312","0.667625694025992","sp-Q06453-AL_DROME","sp-Q06453-AL_DROME Homeobox protein aristaless OS=Drosophila melanogaster GN=al PE=1 SV=2"
"28","TR106640_c8_g5_i12",4.01178581210316,2.94520125607632,6.16744774293187e-05,0.0301270564991947,"11.6524677717828","10.8567495219312","0.667625694025992","sp-O75364-PITX3_HUMAN","sp-O75364-PITX3_HUMAN Pituitary homeobox 3 OS=Homo sapiens GN=PITX3 PE=1 SV=1"
"29","TR106640_c8_g5_i12",4.01178581210316,2.94520125607632,6.16744774293187e-05,0.0301270564991947,"11.6524677717828","10.8567495219312","0.667625694025992","sp-Q3LU39-PROP1_GORGO","sp-Q3LU39-PROP1_GORGO Homeobox protein prophet of Pit-1 OS=Gorilla gorilla gorilla GN=PROP1 PE=3 SV=1"
"30","TR106640_c8_g5_i12",4.01178581210316,2.94520125607632,6.16744774293187e-05,0.0301270564991947,"11.6524677717828","10.8567495219312","0.667625694025992","sp-O75360-PROP1_HUMAN","sp-O75360-PROP1_HUMAN Homeobox protein prophet of Pit-1 OS=Homo sapiens GN=PROP1 PE=1 SV=2"
"31","TR106640_c8_g5_i12",4.01178581210316,2.94520125607632,6.16744774293187e-05,0.0301270564991947,"11.6524677717828","10.8567495219312","0.667625694025992","sp-A1A546-ISX_MOUSE","sp-A1A546-ISX_MOUSE Intestine-specific homeobox OS=Mus musculus GN=Isx PE=2 SV=2"
"32","TR106640_c8_g5_i12",4.01178581210316,2.94520125607632,6.16744774293187e-05,0.0301270564991947,"11.6524677717828","10.8567495219312","0.667625694025992","sp-Q1LVQ7-ALX1_DANRE","sp-Q1LVQ7-ALX1_DANRE ALX homeobox protein 1 OS=Danio rerio GN=alx1 PE=2 SV=1"
"33","TR106640_c8_g5_i12",4.01178581210316,2.94520125607632,6.16744774293187e-05,0.0301270564991947,"11.6524677717828","10.8567495219312","0.667625694025992","sp-Q3LU40-PROP1_SAPAP","sp-Q3LU40-PROP1_SAPAP Homeobox protein prophet of Pit-1 OS=Sapajus apella GN=PROP1 PE=3 SV=1"
"34","TR106640_c8_g5_i12",4.01178581210316,2.94520125607632,6.16744774293187e-05,0.0301270564991947,"11.6524677717828","10.8567495219312","0.667625694025992","sp-Q3LU41-PROP1_THEGE","sp-Q3LU41-PROP1_THEGE Homeobox protein prophet of Pit-1 OS=Theropithecus gelada GN=PROP1 PE=3 SV=1"
"35","TR106640_c8_g5_i12",4.01178581210316,2.94520125607632,6.16744774293187e-05,0.0301270564991947,"11.6524677717828","10.8567495219312","0.667625694025992","sp-P81062-PITX3_RAT","sp-P81062-PITX3_RAT Pituitary homeobox 3 OS=Rattus norvegicus GN=Pitx3 PE=1 SV=2"
